EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,TOTAL_STORE_CAP,STORE_CAP_HCDAUGHTER,EST_CAP_ENT_PRESS,OBJECTID,FORMATION_ID,STORAGE_UNIT_ID,STORAGE_UNIT_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,COUNTRY
15.5,18.8,20.2,Pore vol and storage eff coefficient,0.6696,3.888640000000001,10.17792,Method 1,3.888640000000001,0.0,0.0,357,SK_F_20121025074735609,SK_S_20121025075048734,Zavod - Mesozoic SU,Saline Aquifer with hydrocarbon fields,Triassic,Slovakia
0.03,0.043,0.0055,Pore vol and storage eff coefficient,0.186,0.642816,1.312416,Method 1,0.642816,0.0,0.0,358,SK_F_20121025104938750,SK_S_20121025105750968,Zavod - South- Badenian SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.0,13293.9144,0.0,,2467.1127599999995,13293.9144,41715.9648,Method 2,13293.9144,0.0,0.0,439,GB_F_20120814115147401,GB_S_20120815085813837,Bunter Sandstone Formation,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,20.0,0.0,440,GB_F_20120814121450744,GB_S_20120926084915477,Leman Sandstone,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,370.43862239999993,0.0,,189.8805888,370.43862239999993,584.24940672,Method 1,370.43862239999993,0.0,0.0,441,GB_F_20120928153551690,GB_S_20120928162414779,Frigg Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,12220.080929999998,0.0,,955.3029192,12220.080929999998,35322.145487999995,Method 1,12220.080929999998,0.0,0.0,442,GB_F_20121001122058809,GB_S_20121001122448183,Heimdal Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,339.066,0.0,,2.379104,339.066,1953.860832,Method 1,339.066,0.0,0.0,443,GB_F_20121001122606753,GB_S_20121001122929174,Tay Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,26132.05056,0.0,,1813.5348,26132.05056,94495.896,Method 1,26453.719519999995,321.6689600000001,0.0,444,GB_F_20121001090526111,GB_S_20121001152034981,Forties Sandstone Member,Saline Aquifer with hydrocarbon fields,Paleogene,United Kingdom
0.0,372.1788,0.0,,129.954,372.1788,739.1232,Method 1,372.1788,0.0,0.0,445,GB_F_20121003101300412,GB_S_20121003101637042,Cromarty Sandstone member,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,14613.75,0.0,,7014.6,14613.75,24691.392,Method 1,14613.75,0.0,0.0,446,GB_F_20121003101820319,GB_S_20121003102858061,Mousa Formation,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,427.28309999999993,0.0,,89.68275,427.28309999999993,1098.4896,Method 1,431.218705,3.935604999999999,0.0,447,GB_F_20121003104156296,GB_S_20121003104412191,Flugga Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,United Kingdom
0.0,25.267200000000006,0.0,,5.865,25.267200000000006,42.71616,Method 1,25.267200000000006,0.0,0.0,448,GB_F_20121003115143988,GB_S_20121003115612770,Hermod Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,66.146625,0.0,,15.86685,66.146625,105.597744,Method 1,66.146625,0.0,0.0,449,GB_F_20121003120535411,GB_S_20121003120726690,Skadan Sandstone Unit,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,221.2938,0.0,,63.84,221.2938,532.5824,Method 1,221.2938,0.0,0.0,450,GB_F_20121003120916199,GB_S_20121003121048506,Teal Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,451,GB_F_20121003121355226,GB_S_20121003121644542,Skroo Sandstone Unit 1,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,452,GB_F_20121003121355226,GB_S_20121003121901153,Skroo Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,6.166125000000001,0.0,,0.4368,6.166125000000001,22.471680000000006,Method 1,6.166125000000001,0.0,0.0,453,GB_F_20121003121355226,GB_S_20121004111548733,Skroo Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,1775.0204,0.0,,316.68,1775.0204,5201.469,Method 1,2957.020400000001,1182.0,0.0,454,GB_F_20121004112512957,GB_S_20121004114247095,Ormskirk Sandstone Unit 1,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,339.416,0.0,,160.41060000000004,339.416,755.9081999999999,Method 1,339.416,0.0,0.0,455,GB_F_20121004112512957,GB_S_20121004115626025,Ormskirk Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,456,GB_F_20121004112512957,GB_S_20121004115641061,Ormskirk Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,4753.131074999998,0.0,,575.9939807999998,4753.131074999998,23814.379008,Method 1,4828.123075000001,74.992,0.0,457,GB_F_20121005120031531,GB_S_20121005122423675,Maureen Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,United Kingdom
0.0,30.49091100000001,0.0,,11.7788682,30.49091100000001,198.4496591,Method 1,91.2239434,60.7330324,0.0,458,GB_F_20121005161801711,GB_S_20121005162542286,Balder Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,United Kingdom
0.0,2141.463324,0.0,,176.44737600000005,2141.463324,6380.70048,Method 1,2141.463324,0.0,0.0,459,GB_F_20121023091511294,GB_S_20121023092938501,Collyhurst Sandstone Unit 1,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,1220.5242560000004,0.0,,287.091,1220.5242560000004,1837.31625,Method 1,1220.5242560000004,0.0,0.0,460,GB_F_20121023091511294,GB_S_20121023094158122,Collyhurst Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,0.7618691304,0.0,,0.2350425,0.7618691304,4.686066,Method 1,0.7618691304,0.0,0.0,461,GB_F_20121023091511294,GB_S_20121023094524465,Collyhurst Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,1265.9458,0.0,,123.84,1265.9458,3987.648,Method 1,1265.9458,0.0,0.0,462,GB_F_20121023094810109,GB_S_20121023095516584,Otter Sandstone Formation,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,11099.424036375003,0.0,,1250.6959920000004,11099.424036375003,39210.00953759999,Method 1,11099.424036375003,0.0,0.0,463,GB_F_20121023100727977,GB_S_20121023100957497,St Bees Sandstone  Unit,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,5466.7872,0.0,,1822.24,5466.7872,10690.7136,Method 1,5492.7872,26.0,0.0,464,GB_F_20121023113956942,GB_S_20121023115055385,Plattendolomit Unit,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,393.788448,0.0,,65.772,393.788448,1205.82,Method 1,393.788448,0.0,0.0,465,GB_F_20121023140417423,GB_S_20121023150005597,Bridport Sands Unit,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,101.7534,0.0,,1.83162,101.7534,671.5548,Method 1,110.8974,9.144,0.0,498,GB_F_20130205162140527,GB_S_20130306133021371,Argyll Carbonate Member,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,27.36,0.0,,3.708,27.36,65.625,Method 1,27.36,0.0,0.0,499,GB_F_20130206165523342,GB_S_20130306150123990,Bruce Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,17.52,0.0,,2.376,17.52,42.0,Method 1,17.52,0.0,0.0,500,GB_F_20130206165523342,GB_S_20130306150147562,Bruce Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,501,GB_F_20130206162219571,GB_S_20130307123934351,Coracle Sandstone Member,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,502,GB_F_20130206162219571,GB_S_20130307124054082,Punt Sandstone Member,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,102.5325,0.0,,20.496,102.5325,250.53,Method 1,102.5325,0.0,0.0,503,GB_F_20130205162004558,GB_S_20130318140557688,Nansen Unit 1,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,592.2315,0.0,,118.44,592.2315,1447.74,Method 1,592.2315,0.0,0.0,504,GB_F_20130205162004558,GB_S_20130318140633925,Nansen Unit 2,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,435.4623,0.0,,77.301,435.4623,661.5,Method 1,463.4623,28.0,0.0,505,GB_F_20130318140801792,GB_S_20130318140858383,Zechsteinkalk Unit,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,506,GB_F_20130205161428462,GB_S_20130318141010072,Mains Formation Unit,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,507,GB_F_20130206165757308,GB_S_20130318141102321,Ling Sandstone Unit,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,508,GB_F_20130205162935590,GB_S_20130318141137565,Innes Carbonate Unit 1,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,509,GB_F_20130205162935590,GB_S_20130318141455708,Innes Carbonate Unit 2,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,510,GB_F_20130205162935590,GB_S_20130318141505124,Innes Carbonate Unit 3,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,511,GB_F_20130205162935590,GB_S_20130318141515008,Innes Carbonate Unit 4,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,512,GB_F_20130205121107108,GB_S_20130318141741995,Hugin Unit 1,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,513,GB_F_20130205121107108,GB_S_20130318141830574,Hugin Unit 2,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,514,GB_F_20130205121107108,GB_S_20130318141845596,Hugin Unit 3,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,515,GB_F_20130205120903981,GB_S_20130318142037511,Hopeman Sandstone Unit,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,13693.05,0.0,,4284.0,13693.05,28350.0672,Method 1,13693.05,0.0,0.0,516,GB_F_20130205154316724,GB_S_20130318142118751,Fulmar Sandstone Unit,Saline Aquifer with hydrocarbon fields,Cretaceous,United Kingdom
0.0,8.6688,0.0,,1.092,8.6688,19.74,Method 1,8.6688,0.0,0.0,517,GB_F_20130205161230788,GB_S_20130318144030978,Brae Formation Unit 2,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,18.018,0.0,,40.425,18.018,35.217,Method 1,18.018,0.0,0.0,518,GB_F_20130205161230788,GB_S_20130318144058320,Brae Formation Unit 3,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,519,GB_F_20130205163224840,GB_S_20130318145651381,Firth Coal Unit 2,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,12.495,0.0,,2.8854,12.495,94.08,Method 1,12.495,0.0,0.0,520,GB_F_20130205163224840,GB_S_20130318145719965,Firth Coal Unit 3,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,521,GB_F_20121023154100792,GB_S_20130318150154728,Schooner Unit 2,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,522,GB_F_20121023154100792,GB_S_20130318150252101,Schooner Unit 3,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,523,GB_F_20121023154100792,GB_S_20130318150314238,Schooner Unit 4,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,604.044,0.0,,119.91,604.044,1465.8,Method 1,604.044,0.0,0.0,524,GB_F_20130205120837511,GB_S_20130318150705901,Skagerrak Unit 2,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,79.01599999999998,0.0,,15.645,79.01599999999998,192.15,Method 1,79.01599999999998,0.0,0.0,525,GB_F_20130205120837511,GB_S_20130318150728820,Skagerrak Unit 3,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,233.24,0.0,,46.305,233.24,565.9500000000002,Method 1,233.24,0.0,0.0,526,GB_F_20130205120837511,GB_S_20130318150747663,Skagerrak Unit 4,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,277.508,0.0,,55.125,277.508,673.0500000000002,Method 1,277.508,0.0,0.0,527,GB_F_20130205120837511,GB_S_20130318150806241,Skagerrak Unit 5,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,206.10800000000003,0.0,,40.95,206.10800000000003,499.8,Method 1,206.10800000000003,0.0,0.0,528,GB_F_20130205120837511,GB_S_20130318150820026,Skagerrak Unit 6,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,529,GB_F_20120814133957323,GB_S_20130318151053787,Spilsby Sandstone Unit 4,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,27.65,0.0,,2.4885,27.65,68.43375,Method 1,27.65,0.0,0.0,530,GB_F_20130206160745212,GB_S_20130318151145884,Stroma Member 2,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,435,GB_F_20120814133957323,GB_S_20120814142648675,Spilsby Sandstone Unit 1,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,436,GB_F_20120814133957323,GB_S_20120814144042029,Spilsby Sandstone Unit 2,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,437,GB_F_20120814133957323,GB_S_20120814144622120,Spilsby Sandstone Unit 3,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,431.22736800000007,0.0,,72.69696,431.22736800000007,1406.7144,Method 1,431.22736800000007,0.0,0.0,438,GB_F_20120814145039305,GB_S_20120814145836706,Hewett Sandstone,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,193.109,0.0,,10.5,193.109,1680.0,Method 1,246.109,53.0,0.0,466,GB_F_20121023150347573,GB_S_20121023152000700,Westcoe Coal Unit,Saline Aquifer with hydrocarbon fields,Carboniferous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,8.0,0.0,467,GB_F_20121023162139261,GB_S_20121024084838641,Millstone Grit Unit,Saline Aquifer with hydrocarbon fields,Carboniferous,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,78.0,0.0,468,GB_F_20121023154100792,GB_S_20121024090749419,Schooner Unit 1,Saline Aquifer with hydrocarbon fields,Carboniferous,United Kingdom
0.0,21852.402208000003,0.0,,3602.172,21852.402208000003,57368.71,Method 1,21854.589853000005,2.187645,0.0,469,GB_F_20121024102241899,GB_S_20121024115823165,Mey Sandstone Unit,Saline Aquifer with hydrocarbon fields,Paleogene,United Kingdom
0.0,8036.7876,0.0,,2381.28,8036.7876,20373.024,Method 1,8036.7876,0.0,0.0,470,GB_F_20121024133344270,GB_S_20121024133824595,Dornoch Formation,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,1389.15,0.0,,185.22,1389.15,10866.24,Method 1,1389.15,0.0,0.0,471,GB_F_20121024140052366,GB_S_20121024140258536,Grid Sandstone Member,Saline Aquifer without hydrocarbon fields,Paleogene,United Kingdom
0.0,16360.99166208,0.0,,4405.300518,16360.99166208,35890.7044188,Method 1,16360.99166208,0.0,0.0,472,GB_F_20121024143756736,GB_S_20121024145755247,Cormorant Formation,Saline Aquifer without hydrocarbon fields,Triassic,United Kingdom
0.0,0.0,0.0,Pore vol and storage eff coefficient,0.0,0.0,0.0,,0.0,0.0,0.0,473,GB_F_20130205121126905,GB_S_20130215131207922,Magnus Sandstone,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,209.125,0.0,,67.1875,209.125,394.5,Method 1,209.125,0.0,0.0,474,GB_F_20130206161745055,GB_S_20130215140637178,Alness Spiculite Member,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,8845.389000000001,0.0,,718.0374600000001,8845.389000000001,23695.236180000004,Method 1,8856.097658400002,10.7086584,0.0,475,GB_F_20130205163046668,GB_S_20130215150020548,Auk Formation Unit,Saline Aquifer with hydrocarbon fields,Permian,United Kingdom
0.0,736.1038079999998,0.0,,261.74016,736.1038079999998,1446.6798719999997,Method 1,751.1248799999998,15.021072,0.0,476,GB_F_20130206161249399,GB_S_20130215152201009,Beatrice Formation Unit,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,15.53664,0.0,,5.8695,15.53664,24.067512,Method 1,23.31264,7.776,0.0,477,GB_F_20130206165945112,GB_S_20130215160949106,Birch Sandstone Member,Saline Aquifer with hydrocarbon fields,Cretaceous,United Kingdom
0.0,132.048,0.0,,33.04,132.048,516.096,Method 1,487.3666,355.31859999999995,0.0,478,GB_F_20130205161230788,GB_S_20130218124639283,Brae Formation Unit 1,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,2183.7816,0.0,,945.0,2183.7816,4722.451999999998,Method 1,2754.10791,570.32631,0.0,479,GB_F_20130205164257309,GB_S_20130218131323020,Brent Group,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,193.2525,0.0,,30.912,193.2525,441.0,Method 1,193.2525,0.0,0.0,480,GB_F_20130206162407493,GB_S_20130218135638165,Britannia Sandstone Formation,Saline Aquifer with hydrocarbon fields,Cretaceous,United Kingdom
0.0,76.86,0.0,,9.225,76.86,450.96,Method 1,76.86,0.0,0.0,481,GB_F_20130206170839826,GB_S_20130218140859279,Brora Coal Formation,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,4.560000000000001,0.0,,0.612,4.560000000000001,11.025,Method 1,4.560000000000001,0.0,0.0,482,GB_F_20130206165523342,GB_S_20130218141501532,Bruce Sandstone Unit 1,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,105.0,0.0,,8.575000000000001,105.0,15435.0,Method 1,105.0,0.0,0.0,483,GB_F_20130205163317778,GB_S_20130218144254917,Buchan Formation Unit,Saline Aquifer with hydrocarbon fields,Carboniferous,United Kingdom
0.0,1109.52,0.0,,174.741,1109.52,549.1800000000001,Method 1,1109.52,0.0,0.0,484,GB_F_20130205153836645,GB_S_20130218150133441,Burns Sandstone Member,Saline Aquifer without hydrocarbon fields,Cretaceous,United Kingdom
0.0,507.6,0.0,,76.185,507.6,1181.2416,Method 1,507.6,0.0,0.0,485,GB_F_20130205154104458,GB_S_20130218152108386,Claymore Sandstone Member,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,22.0248,0.0,,11.45988,22.0248,38.09520000000001,Method 1,22.0248,0.0,0.0,486,GB_F_20130206161952884,GB_S_20130221121802899,Emerald Formation,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,4741.74,0.0,,569.016,4741.74,13908.96,Method 1,4741.74,0.0,0.0,487,GB_F_20130206161020134,GB_S_20130221132321953,Findhorn Formation,Saline Aquifer without hydrocarbon fields,Permian,United Kingdom
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,488,GB_F_20130205163224840,GB_S_20130221135453130,Firth Coal Unit 1,Saline Aquifer without hydrocarbon fields,Carboniferous,United Kingdom
0.0,228.305,0.0,,12.3291,228.305,4018.0,Method 1,228.305,0.0,0.0,489,GB_F_20130206160430414,GB_S_20130222103611035,Orcadia Formation Unit,Saline Aquifer without hydrocarbon fields,Devonian,United Kingdom
0.0,88.4646,0.0,,28.098,88.4646,200.361,Method 1,88.4646,0.0,0.0,490,GB_F_20130205161649119,GB_S_20130222113822660,Orrin Formation,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,2138.83824,0.0,,624.9599999999998,2138.83824,5156.298,Method 1,2138.83824,0.0,0.0,491,GB_F_20130206162018743,GB_S_20130222114335894,Piper Formation,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,5265.988,0.0,,1045.485,5265.988,12778.5,Method 1,5265.988,0.0,0.0,492,GB_F_20130205120837511,GB_S_20130222145546097,Skagerrak Unit 1,Saline Aquifer with hydrocarbon fields,Triassic,United Kingdom
0.0,55.8432,0.0,,2.51286,55.8432,1535.73,Method 1,55.8432,0.0,0.0,493,GB_F_20130206160605024,GB_S_20130226163353565,Strath Rory Formation,Saline Aquifer without hydrocarbon fields,Devonian,United Kingdom
0.0,60.83,0.0,,5.474,60.83,150.57,Method 1,60.83,0.0,0.0,494,GB_F_20130206160745212,GB_S_20130226164253049,Stroma Member 1,Saline Aquifer without hydrocarbon fields,Jurassic,United Kingdom
0.0,390.44544,0.0,,168.0,390.44544,913.62992,Method 1,390.44544,0.0,0.0,495,GB_F_20130205161824479,GB_S_20130305145845637,Statfjord Unit 1,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,254.43264,0.0,,104.0928,254.43264,737.8156799999998,Method 1,254.43264,0.0,0.0,496,GB_F_20130205161824479,GB_S_20130305151637973,Statfjord  Unit 2,Saline Aquifer with hydrocarbon fields,Jurassic,United Kingdom
0.0,805.7296799999998,0.0,,291.08352,805.7296799999998,1710.2204000000004,Method 1,805.7296799999998,0.0,0.0,497,GB_F_20130206162219571,GB_S_20130305154715769,Captain Sandstone Member,Saline Aquifer with hydrocarbon fields,Cretaceous,United Kingdom
